,index,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,District,Year,Month,Day,Hour
0,6484577,0560,ASSAULT,SIMPLE,STREET,True,False,11.0,2016.0,5,14,11
1,6484594,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,11.0,2016.0,4,10,9
2,6484568,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,7.0,2016.0,11,9,13
3,6484571,0820,THEFT,$500 AND UNDER,STREET,False,False,18.0,2016.0,12,4,12
4,6484569,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,8.0,2016.0,7,26,13
